customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TEL109369,Female,1,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,68.93,888.42,Yes
TEL109370,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,61.41,2360.84,No
TEL109371,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,68.75,1175.54,No
TEL109372,Male,1,Yes,Yes,16,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.03,1290.85,Yes
TEL109373,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card,100.29,4012.71,No
TEL109374,Male,0,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,87.21,978.35,No
TEL109375,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,96.7,3437.58,No
TEL109376,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer,92.23,1241.2,No
TEL109377,Female,0,No,Yes,16,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,64.09,1070.7,Yes
TEL109378,Female,1,Yes,Yes,10,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer,61.82,635.46,No
TEL109379,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.54,362.18,No
TEL109380,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,76.02,4419.49,No
TEL109381,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.36,1612.79,No
TEL109382,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.94,834.77,No
TEL109383,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,26.08,589.05,No
TEL109384,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,76.12,4137.41,No
TEL109385,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,85.06,3020.28,No
TEL109386,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.24,3668.22,No
TEL109387,Female,0,No,Yes,37,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,72.32,3048.9,No
TEL109388,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,103.54,,No
TEL109389,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,56.46,1857.19,No
TEL109390,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.94,6176.0,No
TEL109391,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,87.93,4418.86,No
TEL109392,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card,70.53,5330.34,No
TEL109393,Male,1,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,107.22,2559.97,No
TEL109394,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,99.97,2455.97,Yes
TEL109395,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.77,2903.7,Yes
TEL109396,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,91.32,2825.19,No
TEL109397,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,92.15,2472.15,No
TEL109398,Female,0,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,73.94,2243.74,No
TEL109399,Female,0,No,No,25,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,68.64,1706.25,Yes
TEL109400,Male,0,No,Yes,34,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,76.0,2738.03,No
TEL109401,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,54.35,1178.72,No
TEL109402,Female,1,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,94.96,5912.91,Yes
TEL109403,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,84.2,3336.69,No
TEL109404,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,60.63,2019.56,No
TEL109405,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,27.69,236.81,No
TEL109406,Female,0,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,78.87,628.58,Yes
TEL109407,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,52.73,1755.21,No
TEL109408,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.73,345.52,No
TEL109409,Male,0,No,Yes,42,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,55.37,2415.63,No
TEL109410,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,74.01,421.24,No
TEL109411,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer,55.44,4092.38,No
TEL109412,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,70.86,937.98,No
TEL109413,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.17,4172.11,No
TEL109414,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.92,815.48,No
TEL109415,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,107.59,707.44,No
TEL109416,Male,1,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,113.41,2942.29,No
TEL109417,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.02,5878.36,No
TEL109418,Male,0,No,No,24,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,55.29,1214.12,No
TEL109419,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,71.01,3697.41,No
TEL109420,Male,1,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.68,641.2,No
TEL109421,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.18,3343.39,No
TEL109422,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.41,648.13,No
TEL109423,Male,1,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,63.25,1072.57,No
TEL109424,Male,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,18.0,224.56,No
TEL109425,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,75.41,2765.43,No
TEL109426,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.06,2629.14,No
TEL109427,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,113.79,3274.97,No
TEL109428,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,83.13,1513.11,No
TEL109429,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,76.79,5744.64,No
TEL109430,Male,0,No,No,29,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,69.19,2142.67,No
TEL109431,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,85.47,2901.81,No
TEL109432,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,73.98,,No
TEL109433,Male,1,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.68,896.48,No
TEL109434,Male,0,Yes,No,16,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,56.54,897.93,No
TEL109435,Female,0,No,No,28,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.36,1996.35,No
TEL109436,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer,91.14,924.46,No
TEL109437,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,713.45,Yes
TEL109438,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,93.76,2400.99,No
TEL109439,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,103.36,2467.66,No
TEL109440,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,112.63,583.82,Yes
TEL109441,Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card,75.29,2327.09,No
TEL109442,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.93,2300.07,No
TEL109443,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,103.88,1566.45,Yes
TEL109444,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.42,795.38,No
TEL109445,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,93.56,2904.31,No
TEL109446,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,80.0,1228.85,No
TEL109447,Female,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer,54.57,1095.7,No
TEL109448,Female,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.6,415.7,No
TEL109449,Male,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.41,1056.3,No
TEL109450,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,118.1,7227.77,No
TEL109451,Male,1,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,92.65,3132.09,Yes
TEL109452,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,81.54,1678.73,No
TEL109453,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.79,940.12,No
TEL109454,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.88,753.08,Yes
TEL109455,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,114.99,3114.44,No
TEL109456,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.56,1491.22,No
TEL109457,Female,0,No,Yes,18,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,70.46,1152.28,No
TEL109458,Female,0,No,Yes,37,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,91.85,3387.8,No
TEL109459,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,102.29,5521.88,Yes
TEL109460,Male,0,No,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.64,1460.94,Yes
TEL109461,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,52.69,870.16,Yes
TEL109462,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.02,2030.19,No
TEL109463,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.25,1738.92,No
TEL109464,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,97.07,4003.23,No
TEL109465,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.44,3015.02,No
TEL109466,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.04,431.75,Yes
TEL109467,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,115.21,1334.08,Yes
TEL109468,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.55,822.6,No
TEL109469,Female,1,No,No,18,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,70.4,1314.5,No
TEL109470,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,110.71,1453.15,No
TEL109471,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.94,958.37,Yes
TEL109472,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,105.84,7435.02,No
TEL109473,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.46,3885.71,No
TEL109474,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,123.64,4416.21,No
TEL109475,Male,0,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.04,1862.97,Yes
TEL109476,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.36,1404.75,Yes
TEL109477,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.95,2324.12,No
TEL109478,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,,No
TEL109479,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,79.99,2356.45,No
TEL109480,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,88.29,1468.19,No
TEL109481,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,84.76,1275.94,Yes
TEL109482,Male,1,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,91.78,3344.57,No
TEL109483,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,100.84,5082.94,No
TEL109484,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1075.42,No
TEL109485,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,85.47,4273.9,Yes
TEL109486,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.21,5430.91,No
TEL109487,Male,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,58.18,3386.9,No
TEL109488,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,25.47,717.3,No
TEL109489,Male,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card,33.92,2515.88,No
TEL109490,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.67,3229.37,No
TEL109491,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.44,745.63,No
TEL109492,Female,1,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,69.86,2856.52,Yes
TEL109493,Male,1,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,82.58,5318.3,No
TEL109494,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,28.84,473.69,No
TEL109495,Female,0,No,No,29,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,69.88,2525.94,No
TEL109496,Male,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,101.67,2560.38,No
TEL109497,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.97,557.64,No
TEL109498,Female,0,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,38.41,691.74,No
TEL109499,Male,1,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,97.1,1279.72,No
TEL109500,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.55,3839.64,Yes
TEL109501,Male,1,No,No,25,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.55,1458.72,No
TEL109502,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer,72.25,1544.82,No
TEL109503,Female,1,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,110.96,4669.69,No
TEL109504,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,57.38,2169.14,No
TEL109505,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,83.71,4679.84,Yes
TEL109506,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.0,122.1,No
TEL109507,Male,0,Yes,No,50,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,63.52,3436.25,No
TEL109508,Female,0,No,Yes,14,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,60.67,931.01,No
TEL109509,Female,1,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,96.52,3924.35,Yes
TEL109510,Male,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,87.44,1092.74,No
TEL109511,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,93.56,4173.45,No
TEL109512,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.09,1833.54,No
TEL109513,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.85,931.74,No
TEL109514,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,79.26,1483.26,Yes
TEL109515,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,89.63,766.93,Yes
TEL109516,Male,0,No,No,18,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,75.73,1260.43,No
TEL109517,Male,0,No,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,88.2,,No
TEL109518,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.35,2307.95,No
TEL109519,Female,0,No,Yes,46,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer,54.68,2462.39,No
TEL109520,Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,78.89,1763.83,No
TEL109521,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,65.45,2106.14,No
TEL109522,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,31.3,294.07,No
TEL109523,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,101.46,3993.8,No
TEL109524,Male,1,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.94,1070.74,No
TEL109525,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,76.54,443.74,No
TEL109526,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,100.36,1011.85,No
TEL109527,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,87.77,6443.47,No
TEL109528,Male,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.2,745.2,No
TEL109529,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,85.67,2029.68,Yes
TEL109530,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.05,1507.02,No
TEL109531,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card,89.39,265.87,Yes
